Ligand_SMILES,Ligand_ID,Decoy_SMILES,Tanimoto_Similarity,Actividad
[H]/N=C(/[C@H](CC)N1C[C@@H](CC1=O)CCC)\O,P10000016,C[C@H](CNc1c(nsn1)Cl)CO,0.05154639175257732,0
[H]/N=C(/[C@H](CC)N1C[C@@H](CC1=O)CCC)\O,P10000016,CC(C)c1nc([nH]n1)CNC(C)(C)C,0.052083333333333336,0
[H]/N=C(/[C@H](CC)N1C[C@@H](CC1=O)CCC)\O,P10000016,C[C@H](C(C)C)N(C)Cc1nnc(s1)N,0.052083333333333336,0
COc1ccc(cc1OC)Cc2c3cc(c(cc3ccn2)OC)OC,P10000016,Cc1ccc(cc1)OCCN2C(=O)/C(=C\c3ccc(o3)C)/SC2=O,0.05405405405405406,0
Cc1c2c(c(c(c1OC)C/C=C(\C)/CCC(=O)[O-])O)C(=O)OC2,P10000016,C[C@H](CNC(=O)N(C)C1(CCCCC1)CC(=O)[O-])COC,0.05555555555555555,0
CC[C@@H]1[C@@H]2CN([C@@H]1/C(=N/[C@@]3(C[C@H]3C(F)F)/C(=N/S(=O)(=O)C4(CC4)C)/O)/O)C(=O)[C@@H](/N=C(\O[C@@H]5C[C@H]5CCCCC(c6c(nc7cc(ccc7n6)OC)O2)(F)F)/O)C(C)(C)C,P10000016,CC[C@@H]1[C@@]([C@@H]([C@H]([NH+](C[C@@H](C[C@@]([C@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3[C@@H]([C@@H](C[C@@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,0.055944055944055944,0
CC[C@@H]1[C@@H]2CN([C@@H]1/C(=N/[C@@]3(C[C@H]3C(F)F)/C(=N/S(=O)(=O)C4(CC4)C)/O)/O)C(=O)[C@@H](/N=C(\O[C@@H]5C[C@H]5CCCCC(c6c(nc7cc(ccc7n6)OC)O2)(F)F)/O)C(C)(C)C,P10000016,CC[C@@H]1[C@@]([C@@H]([C@H]([NH+](C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,0.055944055944055944,0
CCCCNc1ccc(cc1)C(=O)OCC[NH+](C)C,P10000016,C/C=C/COc1cnc(nc1C[NH2+]CC(C)C)C(C)C,0.056074766355140186,0
CC[C@@H]1[C@@H]2CN([C@@H]1/C(=N/[C@@]3(C[C@H]3C(F)F)/C(=N/S(=O)(=O)C4(CC4)C)/O)/O)C(=O)[C@@H](/N=C(\O[C@@H]5C[C@H]5CCCCC(c6c(nc7cc(ccc7n6)OC)O2)(F)F)/O)C(C)(C)C,P10000016,CC[C@H]1[C@@]([C@@H]([C@@H](/C(=N\O)/[C@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2[C@H]([C@@H]([C@](CO2)(C)OC)O)C)C)O[C@@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,0.056338028169014086,0
Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N,P10000016,C1CCC(CC1)NC(=O)N2[C@H]3CC[C@@H]2CC(C3)NC(=O)NC45CC6CC(C4)CC(C6)C5,0.05660377358490566,0
CCCCNc1ccc(cc1)C(=O)OCC[NH+](C)C,P10000016,CCCN(CCC)c1cnc(nc1C[NH2+]CC)C(C)C,0.05825242718446602,0
CC[C@@H]1[C@@H]2CN([C@@H]1/C(=N/[C@@]3(C[C@H]3C(F)F)/C(=N/S(=O)(=O)C4(CC4)C)/O)/O)C(=O)[C@@H](/N=C(\O[C@@H]5C[C@H]5CCCCC(c6c(nc7cc(ccc7n6)OC)O2)(F)F)/O)C(C)(C)C,P10000016,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2C[C@@]([C@@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3[C@@H]([C@@H](C[C@@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,0.058394160583941604,0
CC[C@@H]1[C@@H]2CN([C@@H]1/C(=N/[C@@]3(C[C@H]3C(F)F)/C(=N/S(=O)(=O)C4(CC4)C)/O)/O)C(=O)[C@@H](/N=C(\O[C@@H]5C[C@H]5CCCCC(c6c(nc7cc(ccc7n6)OC)O2)(F)F)/O)C(C)(C)C,P10000016,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3[C@@H]([C@@H](C[C@@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,0.058394160583941604,0
CC[C@@H]1[C@@H]2CN([C@@H]1/C(=N/[C@@]3(C[C@H]3C(F)F)/C(=N/S(=O)(=O)C4(CC4)C)/O)/O)C(=O)[C@@H](/N=C(\O[C@@H]5C[C@H]5CCCCC(c6c(nc7cc(ccc7n6)OC)O2)(F)F)/O)C(C)(C)C,P10000016,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3[C@@H]([C@@H](C[C@@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,0.058394160583941604,0
CC[C@@H]1[C@@H]2CN([C@@H]1/C(=N/[C@@]3(C[C@H]3C(F)F)/C(=N/S(=O)(=O)C4(CC4)C)/O)/O)C(=O)[C@@H](/N=C(\O[C@@H]5C[C@H]5CCCCC(c6c(nc7cc(ccc7n6)OC)O2)(F)F)/O)C(C)(C)C,P10000016,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3[C@@H]([C@@H](C[C@@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,0.058823529411764705,0
CC[C@@H]1[C@@H]2CN([C@@H]1/C(=N/[C@@]3(C[C@H]3C(F)F)/C(=N/S(=O)(=O)C4(CC4)C)/O)/O)C(=O)[C@@H](/N=C(\O[C@@H]5C[C@H]5CCCCC(c6c(nc7cc(ccc7n6)OC)O2)(F)F)/O)C(C)(C)C,P10000016,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3[C@H]([C@@H](C[C@@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,0.058823529411764705,0
[H]/N=C(/[C@H](CC)N1C[C@@H](CC1=O)CCC)\O,P10000016,Cc1ccc(o1)[C@@H](C)NCc2c[nH]nc2C,0.058823529411764705,0
COc1ccc(cc1OC)Cc2c3cc(c(cc3ccn2)OC)OC,P10000016,Cc1c(c(n(n1)C(C)C)[C@@H]([C@@H](C)Br)C(C)C)[N+](=O)[O-],0.06,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CCN[C@@H]1CCCc2c1nc(s2)N3CCC[C@@H]3C[NH+](C)C,0.037037037037037035,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CCC[NH2+][C@@H]1CCCc2c1nc(s2)N3CC[C@@H](C3)N(C)C,0.0375,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CCC[C@@H]1CN(CCC[NH2+]1)Cc2c(c(nn2C)CC)Cl,0.038461538461538464,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,Cc1cnc(c(c1OC)C)C[NH2+][C@H](C)c2c(nc(s2)C)C,0.03896103896103896,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,C[C@@H]1CC[C@@H]([C@@H](C1)C)[NH2+]Cc2c(nc(s2)N(C)C)OC,0.03896103896103896,0
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)/C(=N\c4cc(cc(c4)n5cc(nc5)C)C(F)(F)F)/O,P10000017,C[C@@H](C(=O)Nc1nc2ccc(cc2s1)OC)Sc3ccc(cc3)NS(=O)(=O)c4cccs4,0.042105263157894736,0
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)/C(=N\c4cc(cc(c4)n5cc(nc5)C)C(F)(F)F)/O,P10000017,Cc1cc(nc(n1)Sc2ccc(cc2)NC(=O)c3ccc(cc3)NS(=O)(=O)c4cccs4)C,0.047619047619047616,0
c1cc(oc1/C=N/N2CC(=O)NC2=O)[N+](=O)[O-],P10000017,c1ncn(n1)CCc2nc(no2)C3=CC=C[C@@H]4C3=CC=N4,0.04878048780487805,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CC(C)[C@@H]1CCCN1c2c(n3ccsc3n2)C[NH2+]C4CC4,0.04938271604938271,0
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)/C(=N\c4cc(cc(c4)n5cc(nc5)C)C(F)(F)F)/O,P10000017,[H]/N=C/1\C2=C(N=NC2=N[C@H](N1c3ccc(c(c3)C)Cl)SCC(=O)Nc4cccc(c4)C(F)(F)F)C,0.04950495049504951,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CCN[C@H](c1c[nH+]cn1C(C)C)c2nc3c(s2)CCCC3,0.05,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CCCN[C@]1(CCC[C@@H](C1)[NH+]2C[C@@H](OC[C@@H]2CC)C)C#N,0.05,0
c1cc(oc1/C=N/N2CC(=O)NC2=O)[N+](=O)[O-],P10000017,Cn1c(nnc1C2CC2)CN3CCC[C@H]3Cn4cncn4,0.05063291139240506,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CC1CCC(CC1)C[NH2+]Cc2c(nc3n2ccs3)OC,0.05128205128205128,0
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,P10000017,CCCCSc1nc2c(c3ccccc3n2Cc4ccccc4)nn1,0.05128205128205128,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CCC[C@H]1CN([C@@H](C[NH2+]1)C)Cc2c(c(nn2C)CC)Cl,0.05194805194805195,0
[H]/N=C(/C1=C([C@H]([C@@H]2[C@H]([C@@H]3[C@H](c4cccc(c4C(=O)C3=C([C@@]2(C1=O)O)O)O)C)O)N(C)C)[O-])\O,P10000017,C[C@@H](C(=O)N(C)CC(=O)Nc1ccc(c(c1)Cl)Cl)NC(=O)N,0.05263157894736842,0
CCOc1ccccc1O[C@H](c2ccccc2)[C@H]3C[NH2+]CCO3,P10000017,CC[NH2+][C@H](Cc1nc(cs1)C)c2ccc3c(c2)nccn3,0.05263157894736842,0
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)/C(=N\c4cc(cc(c4)n5cc(nc5)C)C(F)(F)F)/O,P10000017,Cc1c(c(ccc1NC(=O)CSc2nnc(n2C)[C@H](C)NC(=O)c3cccc(c3)Cl)Br)C,0.05319148936170213,0
c1cc(oc1/C=N/N2CC(=O)NC2=O)[N+](=O)[O-],P10000017,CCOC(=O)C1CCN(CC1)C(=O)[C@H](C)n2cncn2,0.05333333333333334,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,C1COCCC1(C(=S)N)C(=O)NCCC(=O)N,0.0297029702970297,0
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,P10000018,c12c([nH]c(n1)C(C(F)(F)F)(F)F)nc([nH]c2=O)N,0.03,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,C([C@H](C(=O)NCC(=O)N)N)C(=O)N,0.03260869565217391,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,CC[C@H](CS(=O)(=O)[C@@H](C)C(=O)NC(=O)N)N,0.04040404040404041,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,C1CCC(C1)(C(=O)[O-])NC(=O)NCC[NH3+],0.04081632653061224,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,CC[C@@H](C(=O)NN)N(CC(=O)N)C(C)C,0.04081632653061224,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,C[C@@H](C(=O)N[C@H](CO)C(=O)OC)NC(=O)N,0.041237113402061855,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,C[C@@H](CC(=O)NN)SC[C@@H](C)N,0.042105263157894736,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,C1CC1NC(=O)CCNC(=O)NN,0.042105263157894736,0
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,P10000018,Cc1cc(c(o1)C)C(=O)Nc2c(c[nH]n2)C(=S)N,0.046296296296296294,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,C([C@@H]([C@@H]([C@@H]([C@@H](CS)O)O)O)O)O,0.047058823529411764,0
CC(C)(C)/N=C(\[C@@H]1C[N@](CC[N@]1C[C@H](C[C@@H](Cc2ccccc2)/C(=N/[C@H]3c4ccccc4C[C@H]3O)/O)O)Cc5cccnc5)/O,P10000018,CCCCN([C@@H]1CCS(=O)(=O)C1)C(=O)NCCCCCCNC(=O)N(CCCC)[C@H]2CCS(=O)(=O)C2,0.04716981132075472,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,C[C@]1(CC[NH2+]C1)C(=O)N[C@@H](CC(=O)N)C(=O)[O-],0.047619047619047616,0
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,P10000018,C[C@]1(COC[C@H]1NC(=O)C2(CCCCC2)[NH3+])C(=O)[O-],0.047619047619047616,0
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,P10000018,C1CC[C@@H]2[C@H](C1)C[C@@H]([NH+]2CC(=O)NC(=O)N)C(=O)[O-],0.047619047619047616,0
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,P10000018,CN(C)c1ccc(cc1)/C=C\2/C(=N/N)/NC(=O)NC2=O,0.04807692307692308,0
c1cc(oc1/C=N/N2CC(=O)N=C2[O-])[N+](=O)[O-],P10000018,Cn1c2c(c(nc1=O)[O-])n(c(n2)Br)CC=O,0.04950495049504951,0
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,P10000018,c1cc(c(cc1c2c(cc3c(cc(cc3[o+]2)O)[O-])O)O)O,0.05,0
c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,P10000018,c1cc(ccc1c2c(cc3c([o+]2)cc(c(c3O)O)[O-])O)O,0.050505050505050504,0
C[C@](Cc1ccc(c(c1)O)O)(C(=O)[O-])N[NH3+],P10000018,CC(C)N(CC(=O)N)C(=O)CNC(=O)CN,0.05102040816326531,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.052083333333333336,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.052083333333333336,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.052083333333333336,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.052083333333333336,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@@H]([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.052083333333333336,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.052083333333333336,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@H]([C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])N)O)O)O,0.052083333333333336,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])O)O)O,0.05319148936170213,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H]([C@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])O)O)O,0.05319148936170213,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,C[C@H]([C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)[NH2+]C)O)[NH3+])[NH3+])[NH3+])O)O)O,0.05319148936170213,0
c1cc(c(c(c1)Cl)Cl)c2c(nc(nn2)N)N,P10000019,C[NH+]1CCC[C@]2(CC1)C[NH+]=C(N2C3CCCCCC3)N,0.06172839506172839,0
c1cc(c(c(c1)Cl)Cl)c2c(nc(nn2)N)N,P10000019,C1[C@@H]2C([C@H]3C[C@H]4C([C@@H]1C5C2C3C45)NO)NO,0.06666666666666667,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,CC[NH2+][C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],0.06862745098039216,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,CC[NH2+][C@@H]1C[C@@H]([C@@H]([C@@H]([C@@H]1O[C@@H]2[C@@H]([C@@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],0.06862745098039216,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,CC[NH2+][C@@H]1C[C@H]([C@@H]([C@@H]([C@@H]1O[C@@H]2[C@@H]([C@@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],0.06862745098039216,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,CC[NH2+][C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],0.06862745098039216,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,CC[NH2+][C@H]1C[C@H]([C@H]([C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@H]3[C@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],0.06862745098039216,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,CC[NH2+][C@@H]1C[C@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],0.06862745098039216,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,CC[NH2+][C@@H]1C[C@@H]([C@H]([C@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],0.06862745098039216,0
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)[NH3+])O)[NH3+],P10000019,CC[NH2+][C@@H]1C[C@@H]([C@@H]([C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],0.06862745098039216,0
CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCC[NH+](C)C)/c3ccccc3,P10000020,CCCCN(CCCC)CC#C[C@@H](C[NH+]1CCCCC1)N2CCCCC2,0.013333333333333334,0
CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCC[NH+](C)C)/c3ccccc3,P10000020,CCCC(CCC)(C[NH+]1C[C@H](OC[C@@H]1CC)C)CBr,0.013888888888888888,0
CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCC[NH+](C)C)/c3ccccc3,P10000020,CCCC(CCC)(C[NH+](C)C1CCC(CC1)C)CBr,0.015151515151515152,0
CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCC[NH+](C)C)/c3ccccc3,P10000020,CCC(CC)[NH+](CCOC)C[C@H](CBr)C(C)(C)C,0.045454545454545456,0
C[NH+]1CCC(CC1)COc2cnc(nc2)c3cccc(c3)Cn4c(=O)ccc(n4)c5cccc(c5)C#N,P10000020,CCCn1c(c(c(c(c1=O)C#N)C)/C=C/2\C(=O)N(C(=S)S2)C3CCCCC3)N4CC[NH+](CC4)CC,0.05154639175257732,0
CO/C(=N/c1[nH]c2cc(ccc2n1)C(=O)c3ccccc3)/O,P10000020,Cc1c(c(n(n1)[C@H]2CCC[C@@H](C2)C(F)(F)F)N)[N+](=O)[O-],0.05405405405405406,0
